order_id,return_date,tracking_id,platformID,sku,return_reason,return_sub_reason,return_delivery_date,platform,reason_category
328335579823695100,2023-06-18,12202839500356406864,0,LWBP202104,MISSING_ITEM,MISSING_ACCESSORY,,F,Other reasons
328308778371563100,2023-06-18,12102839283882265501,0,LWOB16171124B,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
428333674464413100,2023-06-18,12102839605795945550,0,LWWC16176059SP,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
428288041468706100,2023-06-18,12302839217279497107,0,LWSB16173015,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
428288041468706100,2023-06-18,12202839218746995512,0,LWSB16173015,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
328375366285531100,2023-06-18,12102839403674521684,0,LWDB224099,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
12835593785086000,2023-06-18,12102839450668302748,0,LWSB19203024SP,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,,F,Size/fit issues
428314464680566100,2023-06-18,12302839285896585774,0,LWDB19204059,MISSHIPMENT,ORDERED_A_RECEIVED_B,,F,Wrong item delivered
428360028120966100,2023-06-18,12302839367836227688,0,LWWC16176059D,QUALITY_ISSUES,DUPLICATE_PRODUCT,,F,Product Quality
12835821514153100,2023-06-18,12202839406269530704,0,LWSB16173010SP,SIZE_FIT_ISSUES,SIZE_LARGER,,F,Size/fit issues
428351153683166100,2023-06-19,12302840091296223257,0,LWWC16176059D,CUSTOMER_REMORSE,WRONG_ITEM_ORDERED,,F,Customer remorse
428379727184545100,2023-06-19,12202840433584792055,0,LWBP20213016,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
428388065560002100,2023-06-19,12102840403841210353,0,LWBP20213009,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,,F,Size/fit issues
428340479713673100,2023-06-19,12302840303914338645,0,LWDB19204062,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
328387744877273102,2023-06-19,12302840445507670812,0,LWHK2020102,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,,F,Size/fit issues
428340766429000100,2023-06-19,12202840384259772751,0,LWDB224099,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,,F,Wrong item delivered
328350039369784100,2023-06-19,12302840251153336432,0,50FLYGW2213,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,,F,Customer remorse
428359654715636100,2023-06-19,12202840294127946304,0,LWDB19204089,STYLE_FIT_ISSUE,FIT_NOT_AS_EXPECTED,,F,Size/fit issues
428360896229488100,2023-06-19,12302840357319327018,0,LWHK2020101,QUALITY_ISSUES,PERFORMANCE_ISSUES,,F,Product Quality
428357339826837100,2023-06-19,12202840319238785612,0,LWSB19203022,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
328365527316100100,2023-06-19,12302840165090247527,0,LWWC161761340,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
328342065474754100,2023-06-19,12302840082526840737,0,LWSB16173015,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
428357380293300100,2023-06-19,12202840097041462475,0,LWWC226140,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,,F,Wrong item delivered
428357380293300100,2023-06-19,12102840413559868086,0,LWWC226140,MISSHIPMENT,DIFFERENT_PRODUCT_RECEIVED,,F,Wrong item delivered
428344993818991100,2023-06-19,12302840337000537872,0,LWOB16171121,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
328360061095375100,2023-06-19,12202840213088226122,0,LWBP20213006,QUALITY_ISSUES,PERFORMANCE_ISSUES,,F,Product Quality
428355950952392100,2023-06-19,12202840425513663740,0,LWSB16173008B,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
428364565612941100,2023-06-19,12102840480633106816,0,50LWHB2208,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
428307733699553100,2023-06-19,12202840238428136153,0,LWWC226140,SIZE_FIT_ISSUES,SIZE_LARGER,,F,Size/fit issues
428374393500028100,2023-06-19,12102840023863858321,0,LWHK2020106,SIZE_FIT_ISSUES,FIT_NOT_AS_EXPECTED,,F,Size/fit issues
428300985330389100,2023-06-19,12302840011510690508,0,LWDB19204063,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
22835298571104300,2023-06-19,12202839767576886477,0,FLYSB202104SP,MISSHIPMENT,DIFFERENT_SIZE_RECEIVED,,F,Wrong item delivered
328358237013505100,2023-06-19,12202840162612275733,0,LWBP20213016,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
428338962662145101,2023-06-19,12202840203457374723,0,50LWGW2213,SIZE_FIT_ISSUES,SIZE_LARGER,,F,Size/fit issues
428361750171109100,2023-06-19,12202839952420881882,0,48LWGW2241,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
12826477092265800,2023-06-09,12202830834999496528,0,LWSB16173016SP,QUALITY_ISSUE,QUALITY_NOT_AS_EXPECTED,2023-06-15,F,Product Quality
428249871607826100,2023-06-09,12202830478204730547,0,LWOB16171004B,QUALITY_ISSUES,POOR_QUALITY,,F,Product Quality
428263557246055100,2023-06-09,12202830163018944716,0,LWSB21502,CUSTOMER_REMORSE,CUSTOMER_DOES_NOT_WANT,2023-06-19,F,Customer remorse
428238202348151100,2023-06-09,12202830622341947332,0,LWSB21501,SIZE_FIT_ISSUES,SIZE_SMALLER,2023-06-19,F,Size/fit issues
428212536488408100,2023-06-02,12202825374393124054,0,LWWC16176077,QUALITY_ISSUES,POOR_QUALITY,2023-06-14,F,Product Quality
328328470727979100,2023-06-14,12302836005516514474,0,LWWC16176141,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
22829152095221600,2023-06-12,12302834448333571765,0,LWSB16173010SP,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
428254011944340102,2023-06-06,12202828883858500402,0,LWDB19204063,DAMAGED_PRODUCT,DAMAGED_PRODUCT_RECEIVED,,F,Product Quality
22825447346931200,2023-06-06,12102829047208594784,0,LWSB16173016SP,QUALITY_ISSUE,QUALITY_NOT_AS_EXPECTED,2023-06-10,F,Product Quality
328322433094024100,2023-06-15,12202836734301024547,0,LWOB16171121B,SIZE_FIT_ISSUES,SIZE_SMALLER,,F,Size/fit issues
328288701281356100,2023-06-11,12302833080875493144,0,FLYDB224004,QUALITY_ISSUES,POOR_QUALITY,2023-06-17,F,Product Quality
428204223890221100,2023-06-03,12302826227934280533,0,44LWGW2222,SIZE_FIT_ISSUES,SIZE_SMALLER,2023-06-14,F,Size/fit issues
RT116676667,2023-06-21,8905372049331,462389282002,FLYBP2101,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116655518,2023-06-20,8905371649235,462364273001,LWDB19204061,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116633787,2023-06-20,8905372938819,462389200001,LWBP19203084,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116578829,2023-06-20,8905372049171,462519756001,LWBP20213016,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116571934,2023-06-20,8905371649143,462364826001,LWOB16171122,Did not like the product,Did not like color,0,AJ,Customer remorse
RT116574562,2023-06-20,8905371649167,462329286001,LWOB16171120,Others,Product not required anymore,0,AJ,Other reasons
RT116552721,2023-06-20,8905371649266,462329710001,LWDB19204084,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116562545,2023-06-20,8905372446208,462462270001,LWWC16176113,Size/Colour Issue,Size is larger than expected,0,AJ,Color Issues
RT116534301,2023-06-20,8905372589639,462418269001,LWOB19201079,Size/Colour Issue,Does not fit well,0,AJ,Color Issues
RT116515510,2023-06-20,8905371649167,462329286001,LWOB16171120,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116521165,2023-06-20,8905370901662,462218089001,LWSB20213015,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116523054,2023-06-19,8905372938727,462418636001,LWHK2020104,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116488714,2023-06-19,8905372446055,462469791001,LWWC16176107,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116502240,2023-06-19,8905372938819,462389200001,LWBP19203084,Defective/Damage Product received,Received damaged,0,AJ,Product Quality
RT116500284,2023-06-19,8905372938819,462389200001,LWBP19203084,Others,Ordered by mistake,0,AJ,Other reasons
RT116496257,2023-06-19,8905372049409,462504160001,LWBP20213032,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT116484437,2023-06-19,8905372938802,462389205001,LWBP19203067,Did not like the product,Did not like color,0,AJ,Customer remorse
RT116495158,2023-06-19,8905372049430,462507599001,LWBP20213029,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116473531,2023-06-19,8905372938796,462389061001,LWBP19203068,Defective/Damage Product received,Received defective merchandise,0,AJ,Product Quality
RT116485238,2023-06-19,8905471600488,463084566001,LWDB214103,Size/Colour Issue,Want to change style color,0,AJ,Color Issues
RT116415640,2023-06-19,8905372589615,462418282001,LWOB19201082,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116408655,2023-06-19,8905371649235,462364273001,LWDB19204061,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116401675,2023-06-19,8905371649129,462314114001,LWOB16171124,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116427038,2023-06-19,8905371649112,462365249001,LWOB16171125,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116412285,2023-06-19,8905372446048,462462240001,LWWC16176115,Others,Ordered by mistake,0,AJ,Other reasons
RT116390424,2023-06-19,8905372049171,462519756001,LWBP20213016,Wrong Item Shipped,Different product delivered,0,AJ,Wrong item delivered
RT116399193,2023-06-19,8905372446116,462462229001,LWWC16176104,Defective/Damage Product received,Received damaged,0,AJ,Product Quality
RT116382373,2023-06-19,8905372938703,462421213001,LWHK2020106,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116390242,2023-06-19,8905372938796,462389061001,LWBP19203068,Defective/Damage Product received,Received damaged,0,AJ,Product Quality
RT116369731,2023-06-19,8905370901723,462218354001,LWSB20213009,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116381423,2023-06-19,8905371649167,462329286001,LWOB16171120,Wrong Item Shipped,Wrong color delivered,0,AJ,Wrong item delivered
RT116370609,2023-06-19,8905372049225,462519833001,LWBP20213011,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT116379290,2023-06-19,8905468485678,462587916003,FLYOB202105,Wrong Item Shipped,Different product delivered,0,AJ,Wrong item delivered
RT116349914,2023-06-19,8905371649297,462363902001,LWDB19204062,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT116355389,2023-06-19,8905371649242,462328890001,LWDB19204060,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT116330883,2023-06-19,8905372938796,462389061001,LWBP19203068,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116349035,2023-06-18,8905372938796,462389061001,LWBP19203068,Defective/Damage Product received,Received damaged,0,AJ,Product Quality
RT116319743,2023-06-18,8905372938802,462389205001,LWBP19203067,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116329445,2023-06-18,8905372446048,462462240001,LWWC16176115,Wrong Item Shipped,Different product delivered,0,AJ,Wrong item delivered
RT116332347,2023-06-18,8905372938802,462389205001,LWBP19203067,Size/Colour Issue,Size is larger than expected,0,AJ,Color Issues
RT116316693,2023-06-18,8905372445980,462462221001,LWWC16176076,Others,Bad experience,0,AJ,Other reasons
RT116322597,2023-06-18,8905370901723,462218354001,LWSB20213009,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116309622,2023-06-18,8905372049430,462507599001,LWBP20213029,Wrong Item Shipped,Different product delivered,0,AJ,Wrong item delivered
RT116309605,2023-06-18,8905371648924,462314479001,LWOB16171071,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116295923,2023-06-18,8905371649129,462314114001,LWOB16171124,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116282943,2023-06-18,8905372049171,462519756001,LWBP20213016,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116279866,2023-06-18,8905372049171,462519756001,LWBP20213016,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116273974,2023-06-18,8905371649167,462329286001,LWOB16171120,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116294186,2023-06-18,8905372938819,462389200001,LWBP19203084,Size/Colour Issue,Want to change style color,0,AJ,Color Issues
RT116276647,2023-06-18,8905372446031,462462239001,LWWC16176117,Size/Colour Issue,Want to change style color,0,AJ,Color Issues
RT116293078,2023-06-18,8905371648924,462314479001,LWOB16171071,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116293078,2023-06-18,8905468485715,462587952001,FLYOB202101,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116290161,2023-06-18,8905372589646,462418329001,LWOB19201078,Others,Found better product,0,AJ,Other reasons
RT116269706,2023-06-18,8905372445980,462462221001,LWWC16176076,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT116288119,2023-06-18,8905372589639,462418269001,LWOB19201079,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116256938,2023-06-18,8905372589639,462418269001,LWOB19201079,Defective/Damage Product received,Received defective merchandise,0,AJ,Product Quality
RT116273393,2023-06-18,8905372446048,462462240001,LWWC16176115,Wrong Item Shipped,Product not as displayed on website,0,AJ,Wrong item delivered
RT116274197,2023-06-18,8905371649129,462314114001,LWOB16171124,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116254748,2023-06-18,8905372938796,462389061001,LWBP19203068,Size/Colour Issue,Want to change style color,0,AJ,Color Issues
RT116268293,2023-06-18,8905371649167,462329286001,LWOB16171120,Did not like the product,Did not like color,0,AJ,Customer remorse
RT116235935,2023-06-18,8905372938734,462418629001,LWHK2020103,Defective/Damage Product received,Color faded washed out,0,AJ,Product Quality
RT116267068,2023-06-18,8905468485678,462587916003,FLYOB202105,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116263184,2023-06-18,8905371649228,462327854001,LWDB19204089,Defective/Damage Product received,Received damaged,0,AJ,Product Quality
RT116235757,2023-06-18,8905371649266,462329710001,LWDB19204084,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116238685,2023-06-18,8905371649174,462329704001,LWDB16174014,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116253215,2023-06-18,8905371649280,462364041001,LWDB19204063,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116230388,2023-06-17,8905372938819,462389200001,LWBP19203084,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116217623,2023-06-17,8905372938819,462389200001,LWBP19203084,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116217623,2023-06-17,8905372938833,462389013001,LWBP19203082,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116224372,2023-06-17,8905371648924,462314479001,LWOB16171071,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116237037,2023-06-17,8905372938796,462389061001,LWBP19203068,Defective/Damage Product received,Received defective merchandise,0,AJ,Product Quality
RT116207832,2023-06-17,8905372049263,462501023001,FLYSB202103,Others,Found better product,0,AJ,Other reasons
RT116202890,2023-06-17,8905371649167,462329286001,LWOB16171120,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116200781,2023-06-17,8905371649280,462364041001,LWDB19204063,Defective/Damage Product received,Received defective merchandise,0,AJ,Product Quality
RT116218253,2023-06-17,8905371649167,462329286001,LWOB16171120,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116204385,2023-06-17,8905372938819,462389200001,LWBP19203084,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116205260,2023-06-17,8905371649167,462329286001,LWOB16171120,Did not like the product,Did not like color,0,AJ,Customer remorse
RT116194582,2023-06-17,8905372938796,462389061001,LWBP19203068,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116192654,2023-06-17,8905371648924,462314479001,LWOB16171071,Defective/Damage Product received,Received damaged,0,AJ,Product Quality
RT116210005,2023-06-17,8905372938703,462421213001,LWHK2020106,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116157806,2023-06-17,8905372446055,462469791001,LWWC16176107,Size/Colour Issue,Does not fit well,0,AJ,Color Issues
RT116185430,2023-06-17,8905471600488,463084566001,LWDB214103,Did not like the product,Did not like color,0,AJ,Customer remorse
RT116190224,2023-06-17,8905372446116,462462229001,LWWC16176104,Defective/Damage Product received,Received damaged,0,AJ,Product Quality
RT116154636,2023-06-17,8905372938727,462418636001,LWHK2020104,Others,Found better product,0,AJ,Other reasons
RT116161475,2023-06-17,8905371649112,462365249001,LWOB16171125,Wrong Item Shipped,Different product delivered,0,AJ,Wrong item delivered
RT116144959,2023-06-17,8905371649167,462329286001,LWOB16171120,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT116157525,2023-06-17,8905471600488,463084566001,LWDB214103,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116143782,2023-06-17,8905372589639,462418269001,LWOB19201079,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116034989,2023-06-17,8905372446048,462462240001,LWWC16176115,Others,Different product delivered,0,AJ,Other reasons
RT116141612,2023-06-17,8905371649174,462329704001,LWDB16174014,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116131986,2023-06-17,8905371649174,462329704001,LWDB16174014,Others,Found better product,0,AJ,Other reasons
RT116161088,2023-06-17,8905372446031,462462239001,LWWC16176117,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT116135669,2023-06-17,8905471600488,463084566001,LWDB214103,Size/Colour Issue,Want to change style color,0,AJ,Color Issues
RT116136537,2023-06-17,8905372446116,462462229001,LWWC16176104,Defective/Damage Product received,Received damaged,0,AJ,Product Quality
RT116054126,2023-06-17,8905372446109,462462233001,LWWC16176105,Others,Others,0,AJ,Other reasons
RT116124795,2023-06-17,8905471600488,463084566001,LWDB214103,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116122733,2023-06-17,8905372446048,462462240001,LWWC16176115,Defective/Damage Product received,Product torn worn out,0,AJ,Product Quality
RT116132426,2023-06-17,8905371649228,462327854001,LWDB19204089,Defective/Damage Product received,Received damaged,0,AJ,Product Quality
RT116142076,2023-06-17,8905371649266,462329710001,LWDB19204084,Size/Colour Issue,Does not fit well,0,AJ,Color Issues
RT116134193,2023-06-17,8905372938796,462389061001,LWBP19203068,Defective/Damage Product received,Received defective merchandise,0,AJ,Product Quality
RT116135065,2023-06-17,8905372445980,462462221001,LWWC16176076,Defective/Damage Product received,Product torn worn out,0,AJ,Product Quality
RT116103766,2023-06-17,8905372938819,462389200001,LWBP19203084,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116113532,2023-06-17,8905372589615,462418282001,LWOB19201082,Defective/Damage Product received,Received defective merchandise,0,AJ,Product Quality
RT116113524,2023-06-17,8905372589639,462418269001,LWOB19201079,Wrong Item Shipped,Product not as displayed on website,0,AJ,Wrong item delivered
RT116101563,2023-06-17,8905371649235,462364273001,LWDB19204061,Wrong Item Shipped,Different product delivered,0,AJ,Wrong item delivered
RT116094510,2023-06-17,8905371649129,462314114001,LWOB16171124,Did not like the product,Did not like color,0,AJ,Customer remorse
RT116094510,2023-06-17,8905372938819,462389200001,LWBP19203084,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT116095170,2023-06-16,8905372938802,462389205001,LWBP19203067,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116073705,2023-06-16,8905370901655,462278005001,LWSB20213016,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT116066349,2023-06-16,8905372049331,462389282002,FLYBP2101,Size/Colour Issue,Does not fit well,0,AJ,Color Issues
RT116062318,2023-06-16,8905372049171,462519756001,LWBP20213016,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT116014800,2023-06-16,8905468485715,462587952001,FLYOB202101,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116061220,2023-06-16,8905372938819,462389200001,LWBP19203084,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116071022,2023-06-16,8905372446055,462469791001,LWWC16176107,Others,Found better price elsewhere,0,AJ,Other reasons
RT116057237,2023-06-16,8905471600488,463084566001,LWDB214103,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116056244,2023-06-16,8905371649181,462308805001,LWDB16174096,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT116057146,2023-06-16,8905372938802,462389205001,LWBP19203067,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT115994105,2023-06-16,8905372446130,462469804001,LWWC16176091,Others,Others,0,AJ,Other reasons
RT116009144,2023-06-16,8905372938819,462389200001,LWBP19203084,Others,Product not required anymore,0,AJ,Other reasons
RT115964897,2023-06-16,8905468421591,462590633002,LWOB2021004,Size/Colour Issue,Size is larger than expected,0,AJ,Color Issues
RT115960902,2023-06-16,8905372445980,462462221001,LWWC16176076,Defective/Damage Product received,Product torn worn out,0,AJ,Product Quality
RT115957937,2023-06-16,8905372938796,462389061001,LWBP19203068,Others,Product not required anymore,0,AJ,Other reasons
RT115953945,2023-06-16,8905371649143,462364826001,LWOB16171122,Did not like the product,Did not like the product,0,AJ,Customer remorse
RT115968261,2023-06-16,8905372938819,462389200001,LWBP19203084,Defective/Damage Product received,Color faded washed out,0,AJ,Product Quality
RT115956656,2023-06-16,8905372446048,462462240001,LWWC16176115,Defective/Damage Product received,Received damaged,0,AJ,Product Quality
RT115939863,2023-06-16,8905372049546,462504150001,LWBP20213018,Wrong Item Shipped,Different product delivered,0,AJ,Wrong item delivered
RT115921886,2023-06-16,8905371649280,462364041001,LWDB19204063,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT115933383,2023-06-16,8905372589646,462418329001,LWOB19201078,Did not like the product,Did not like the product,0,AJ,Customer remorse
RT115904760,2023-06-16,8905372938802,462389205001,LWBP19203067,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT115885922,2023-06-15,8905372938819,462389200001,LWBP19203084,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT115902291,2023-06-15,8905371648924,462314479001,LWOB16171071,Size/Colour Issue,Size is larger than expected,0,AJ,Color Issues
RT115895292,2023-06-15,8905371649112,462365249001,LWOB16171125,Size/Colour Issue,Size is larger than expected,0,AJ,Color Issues
RT115895272,2023-06-15,8905371649167,462329286001,LWOB16171120,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT115881472,2023-06-15,8905370901662,462218089001,LWSB20213015,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT115868467,2023-06-15,8905372589639,462418269001,LWOB19201079,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT115880384,2023-06-15,8905371649167,462329286001,LWOB16171120,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT115848623,2023-06-15,8905371649280,462364041001,LWDB19204063,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT115847628,2023-06-15,8905371649167,462329286001,LWOB16171120,Defective/Damage Product received,Received damaged,0,AJ,Product Quality
RT115868263,2023-06-15,8905372938758,462417971001,LWHK2020101,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT115851519,2023-06-15,8905471600488,463084566001,LWDB214103,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT115847200,2023-06-15,8905371649235,462364273001,LWDB19204061,Others,Product not required anymore,0,AJ,Other reasons
RT115857096,2023-06-15,8905371649167,462329286001,LWOB16171120,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT115822847,2023-06-15,8905370901723,462218354001,LWSB20213009,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT115849010,2023-06-15,8905372049171,462519756001,LWBP20213016,Size/Colour Issue,Size is larger than expected,0,AJ,Color Issues
RT115831530,2023-06-15,8905370901808,462277952001,LWSB20213023,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT115823481,2023-06-15,8905371649143,462364826001,LWOB16171122,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT115824472,2023-06-15,8905468485715,462587952001,FLYOB202101,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
RT115827255,2023-06-15,8905372938741,462418613001,LWHK2020102,Wrong Item Shipped,Different product delivered,0,AJ,Wrong item delivered
RT115811487,2023-06-15,8905371649167,462329286001,LWOB16171120,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT115802515,2023-06-15,8905471600488,463084566001,LWDB214103,Others,Others,0,AJ,Other reasons
RT115823191,2023-06-15,8905372589639,462418269001,LWOB19201079,Defective/Damage Product received,Received defective merchandise,0,AJ,Product Quality
RT115703435,2023-06-15,8905372446055,462469791001,LWWC16176107,Others,Others,0,AJ,Other reasons
RT115774285,2023-06-15,8905471600488,463084566001,LWDB214103,Others,Ordered by mistake,0,AJ,Other reasons
RT115773326,2023-06-15,8905371649280,462364041001,LWDB19204063,Size/Colour Issue,Size is larger than expected,0,AJ,Color Issues
RT115757664,2023-06-15,8905372938802,462389205001,LWBP19203067,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT115757664,2023-06-15,8905371649020,462314346001,LWOB16171149,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT115757664,2023-06-15,8905372938819,462389200001,LWBP19203084,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT115780081,2023-06-15,8905371649198,462364178001,LWDB16174099,Size/Colour Issue,Size is larger than expected,0,AJ,Color Issues
RT115757617,2023-06-15,8905371649129,462314114001,LWOB16171124,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT115778047,2023-06-15,8905371649167,462329286001,LWOB16171120,Size/Colour Issue,Want to change style color,0,AJ,Color Issues
RT115754411,2023-06-15,8905371649167,462329286001,LWOB16171120,Defective/Damage Product received,Received damaged,0,AJ,Product Quality
RT115740742,2023-06-15,8905371649143,462364826001,LWOB16171122,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT115740742,2023-06-15,8905371649167,462329286001,LWOB16171120,Did not like the product,Does not look good on me,0,AJ,Customer remorse
RT115740742,2023-06-15,8905371649112,462365249001,LWOB16171125,Defective/Damage Product received,Color faded washed out,0,AJ,Product Quality
RT115764040,2023-06-15,8905372413910,462450381001,LWTP202101,Did not like the product,Did not like the product,0,AJ,Customer remorse
RT115757165,2023-06-15,8905371649143,462364826001,LWOB16171122,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT115749005,2023-06-15,8905370901662,462218089001,LWSB20213015,Size/Colour Issue,Size is smaller than expected,0,AJ,Color Issues
RT115709942,2023-06-15,8905372938819,462389200001,LWBP19203084,Did not like the product,Not happy with product quality,0,AJ,Customer remorse
